Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
213,0,0.988529,2.604259,2.088867,-96.693954,227.052628,127.812759,0.944601,2.256373,2.159255,147.673325,216.017761,125.669952
214,0,0.988750,2.604278,2.088798,-96.695007,227.052170,127.812546,0.944910,2.256346,2.159422,147.670959,216.016541,125.665352
215,0,0.988381,2.604228,2.088957,-96.691528,227.051819,127.806915,0.944927,2.256362,2.159271,147.670273,216.012482,125.660706
216,0,0.988501,2.604202,2.088992,-96.693291,227.046936,127.799286,0.944736,2.256328,2.159367,147.672195,216.011368,125.667450
217,0,0.988895,2.604305,2.089083,-96.688820,227.047577,127.804291,0.944688,2.256343,2.159269,147.675400,216.010666,125.659492
218,0,0.988732,2.604345,2.088592,-96.690208,227.046234,127.802971,0.944654,2.256319,2.159321,147.675003,216.010330,125.663849
219,0,0.988810,2.604314,2.088713,-96.689896,227.043732,127.802017,0.944708,2.256395,2.159259,147.678070,216.008652,125.660721
220,0,0.988486,2.604258,2.088780,-96.683144,227.045349,127.804100,0.944575,2.256385,2.159274,147.681671,216.012024,125.666756
221,0,0.989024,2.604265,2.088843,-96.684021,227.046677,127.804550,0.944816,2.256317,2.159336,147.682251,216.008179,125.662163
222,0,0.988538,2.604293,2.088825,-96.682060,227.045654,127.801987,0.944691,2.256362,2.159383,147.683731,216.009995,125.662666
223,0,0.988526,2.604300,2.088716,-96.681679,227.045975,127.803383,0.944532,2.256397,2.159173,147.685455,216.007706,125.664871
224,0,0.988533,2.604316,2.088480,-96.680794,227.044159,127.802193,0.944900,2.256232,2.159549,147.682632,216.009628,125.660660
225,0,0.988886,2.604322,2.088683,-96.681053,227.049179,127.803627,0.944681,2.256356,2.159367,147.686569,216.006104,125.655907
226,0,0.989000,2.604295,2.088876,-96.682281,227.044235,127.802864,0.944613,2.256358,2.159248,147.682205,216.010529,125.664276
227,0,0.988811,2.604270,2.088864,-96.683800,227.047043,127.805069,0.944730,2.256330,2.159389,147.685654,216.011322,125.658539
228,0,0.988906,2.604401,2.088639,-96.684296,227.045303,127.809196,0.944821,2.256341,2.159360,147.680695,216.009689,125.662354
229,0,0.988548,2.604258,2.088810,-96.682732,227.047455,127.808571,0.944747,2.256328,2.159395,147.679825,216.012009,125.666100
230,0,0.988486,2.604291,2.088910,-96.687912,227.048050,127.805161,0.944641,2.256402,2.159271,147.676483,216.011902,125.669014
231,0,0.988948,2.604209,2.088934,-96.686493,227.049881,127.809525,0.944704,2.256337,2.159355,147.678253,216.011581,125.664352
232,0,0.988604,2.604204,2.088767,-96.691292,227.051376,127.812759,0.944976,2.256299,2.159450,147.671646,216.015991,125.673889
233,0,0.988540,2.604222,2.088750,-96.693634,227.051132,127.814201,0.944758,2.256359,2.159312,147.673889,216.015121,125.670059
234,0,0.988799,2.604276,2.088742,-96.694023,227.051743,127.813995,0.944796,2.256333,2.159386,147.669266,216.014160,125.674950
235,0,0.988766,2.604205,2.088987,-96.694427,227.050201,127.810898,0.944505,2.256393,2.159239,147.666611,216.012589,125.669998
236,0,0.988634,2.604328,2.088791,-96.696663,227.051575,127.809166,0.944832,2.256296,2.159323,147.670319,216.016617,125.667099
237,0,0.989046,2.604403,2.088733,-96.697853,227.054520,127.810616,0.944721,2.256406,2.159265,147.666153,216.015488,125.666382
238,0,0.988661,2.604288,2.088944,-96.697083,227.052124,127.809349,0.944923,2.256320,2.159369,147.666214,216.020157,125.669838
239,0,0.988797,2.604251,2.088782,-96.696709,227.055923,127.813461,0.944918,2.256371,2.159319,147.669037,216.023270,125.669884
240,0,0.988827,2.604318,2.088694,-96.695366,227.056396,127.815994,0.944632,2.256396,2.159309,147.668045,216.021713,125.677986
241,0,0.988895,2.604392,2.088768,-96.694954,227.057312,127.820152,0.944887,2.256269,2.159523,147.672623,216.022171,125.670593
242,0,0.988818,2.604311,2.088918,-96.694695,227.058701,127.821144,0.944746,2.256320,2.159323,147.664322,216.025650,125.690308
243,0,0.989007,2.604316,2.088834,-96.695312,227.060455,127.825203,0.944495,2.256363,2.159236,147.672607,216.023956,125.685143
244,0,0.988813,2.604314,2.088975,-96.692772,227.061584,127.827911,0.944599,2.256307,2.159351,147.663528,216.026917,125.691238
245,0,0.989011,2.604262,2.088868,-96.693146,227.061935,127.827629,0.944866,2.256299,2.159405,147.671280,216.025162,125.679657
246,0,0.988788,2.604315,2.088714,-96.695366,227.058502,127.824577,0.944562,2.256315,2.159244,147.673889,216.025497,125.682594
247,0,0.988789,2.604285,2.088920,-96.688698,227.061035,127.825317,0.944848,2.256340,2.159445,147.672897,216.024719,125.676392
248,0,0.988913,2.604242,2.089005,-96.690262,227.059219,127.820808,0.944562,2.256356,2.159312,147.672073,216.025909,125.684189
249,0,0.988882,2.604368,2.088741,-96.688034,227.057388,127.817375,0.944579,2.256331,2.159327,147.676559,216.024277,125.677765
250,0,0.988839,2.604161,2.089046,-96.687881,227.055313,127.817047,0.944821,2.256329,2.159448,147.676346,216.021729,125.676315
251,0,0.988429,2.604275,2.088721,-96.686729,227.054031,127.814995,0.944655,2.256305,2.159377,147.679901,216.020447,125.670311
252,0,0.988848,2.604344,2.088860,-96.686600,227.051498,127.814758,0.944747,2.256292,2.159400,147.679489,216.013824,125.673141
253,0,0.988675,2.604288,2.088807,-96.688370,227.051422,127.814453,0.944773,2.256360,2.159301,147.674393,216.015182,125.676407
254,0,0.988868,2.604291,2.088884,-96.692085,227.046524,127.814934,0.944861,2.256313,2.159345,147.671661,216.013840,125.677078
255,0,0.988642,2.604339,2.088680,-96.691322,227.047867,127.820549,0.944613,2.256370,2.159299,147.675125,216.013107,125.675964
256,0,0.988883,2.604296,2.088882,-96.695793,227.045441,127.819717,0.944685,2.256297,2.159403,147.669388,216.012878,125.678642
257,0,0.988763,2.604240,2.089051,-96.694901,227.043945,127.813118,0.944584,2.256350,2.159252,147.671249,216.008179,125.673401
258,0,0.988604,2.604266,2.088870,-96.693626,227.045181,127.811356,0.944763,2.256344,2.159321,147.672440,216.007538,125.669212
259,0,0.988566,2.604308,2.088598,-96.690742,227.044449,127.806961,0.944684,2.256347,2.159246,147.671906,216.008896,125.666183
260,0,0.988662,2.604350,2.088857,-96.688087,227.041870,127.801613,0.944777,2.256321,2.159378,147.678741,216.011047,125.665054
261,0,0.988347,2.604202,2.088754,-96.686577,227.042603,127.798218,0.944651,2.256337,2.159332,147.682556,216.009216,125.656891
262,0,0.988448,2.604433,2.088550,-96.685883,227.046280,127.802368,0.944664,2.256339,2.159316,147.681610,216.009003,125.660255
263,0,0.988406,2.604194,2.088812,-96.688263,227.042282,127.802490,0.944925,2.256341,2.159364,147.678940,216.007370,125.657707
264,0,0.988747,2.604302,2.088781,-96.688354,227.047409,127.804771,0.944827,2.256315,2.159434,147.685013,216.008575,125.656845
265,0,0.988887,2.604244,2.088945,-96.682907,227.045715,127.798096,0.944909,2.256304,2.159500,147.681320,216.013184,125.659836
266,0,0.988709,2.604378,2.088890,-96.681480,227.044159,127.796188,0.944843,2.256345,2.159383,147.682449,216.011215,125.652565
267,0,0.988680,2.604281,2.088787,-96.683701,227.045624,127.792465,0.944648,2.256350,2.159312,147.680145,216.011307,125.659180
268,0,0.988693,2.604429,2.088719,-96.688576,227.049667,127.799393,0.944654,2.256330,2.159289,147.683014,216.011719,125.654861
269,0,0.988480,2.604322,2.088769,-96.685371,227.048889,127.797333,0.944799,2.256388,2.159270,147.679794,216.014099,125.657173
270,0,0.988661,2.604379,2.088892,-96.683083,227.050995,127.801430,0.944925,2.256314,2.159434,147.682129,216.012573,125.654739
271,0,0.988791,2.604318,2.088827,-96.683846,227.052628,127.802208,0.944561,2.256397,2.159299,147.684219,216.018341,125.660927
272,0,0.988666,2.604238,2.088759,-96.686188,227.052994,127.799568,0.944492,2.256370,2.159189,147.680206,216.019058,125.663849
273,0,0.988778,2.604348,2.088885,-96.684448,227.054871,127.801956,0.944620,2.256302,2.159397,147.683029,216.019257,125.663712
274,0,0.988573,2.604303,2.088867,-96.686836,227.052734,127.798485,0.944559,2.256377,2.159263,147.677414,216.019577,125.661987
275,0,0.988791,2.604337,2.088835,-96.687035,227.054703,127.799850,0.944716,2.256385,2.159295,147.678787,216.017990,125.660332
276,0,0.988909,2.604287,2.088838,-96.692848,227.053604,127.804398,0.944789,2.256343,2.159314,147.676971,216.019424,125.660286
277,0,0.988668,2.604270,2.088707,-96.692665,227.052368,127.805054,0.944579,2.256382,2.159300,147.670517,216.021118,125.665886
278,0,0.989056,2.604285,2.088732,-96.693123,227.054413,127.810555,0.944673,2.256382,2.159269,147.672745,216.022263,125.664742
279,0,0.988718,2.604280,2.088814,-96.691429,227.054642,127.809303,0.944507,2.256388,2.159217,147.670731,216.020691,125.672417
280,0,0.989010,2.604403,2.088765,-96.696999,227.054703,127.818344,0.944801,2.256362,2.159284,147.667252,216.023209,125.677048
281,0,0.988667,2.604392,2.088654,-96.696167,227.056091,127.821075,0.944645,2.256360,2.159316,147.667709,216.024841,125.682381
282,0,0.988777,2.604175,2.088893,-96.696609,227.055832,127.821144,0.944597,2.256299,2.159333,147.667053,216.019638,125.680298
283,0,0.988682,2.604281,2.088993,-96.693680,227.057968,127.828438,0.944701,2.256349,2.159349,147.667374,216.018112,125.682472
284,0,0.988699,2.604245,2.088764,-96.697701,227.056686,127.830086,0.944668,2.256342,2.159294,147.661835,216.019638,125.690598
285,0,0.988515,2.604364,2.088629,-96.697006,227.058365,127.829819,0.944651,2.256367,2.159266,147.667114,216.016571,125.687584
286,0,0.989044,2.604211,2.088913,-96.695000,227.054474,127.828804,0.944642,2.256379,2.159323,147.667648,216.019623,125.689644
287,0,0.988786,2.604280,2.088783,-96.695168,227.054932,127.830658,0.944770,2.256353,2.159390,147.669052,216.017502,125.692162
288,0,0.988542,2.604425,2.088603,-96.693451,227.056702,127.831863,0.944841,2.256351,2.159291,147.666840,216.022812,125.693115
289,0,0.988704,2.604249,2.088838,-96.695312,227.057739,127.836349,0.944808,2.256307,2.159370,147.667572,216.020828,125.694122
290,0,0.989211,2.604292,2.088953,-96.694534,227.055054,127.831474,0.944839,2.256304,2.159498,147.669632,216.019638,125.689987
291,0,0.989030,2.604252,2.088958,-96.693939,227.056274,127.832260,0.944605,2.256384,2.159269,147.670837,216.020905,125.687988
292,0,0.988544,2.604259,2.088712,-96.693123,227.055801,127.831131,0.944563,2.256351,2.159278,147.671722,216.019791,125.689194
293,0,0.988609,2.604254,2.088832,-96.690773,227.055344,127.828659,0.944618,2.256309,2.159353,147.675354,216.020264,125.679878
294,0,0.988868,2.604302,2.088850,-96.693214,227.054382,127.822968,0.944762,2.256351,2.159372,147.672638,216.018356,125.676468
295,0,0.988764,2.604434,2.088748,-96.691772,227.052185,127.820862,0.944742,2.256325,2.159340,147.674469,216.016541,125.676918
296,0,0.988554,2.604305,2.088819,-96.693558,227.051498,127.815094,0.944756,2.256341,2.159312,147.673965,216.015839,125.673546
297,0,0.988878,2.604311,2.088775,-96.694427,227.051804,127.818573,0.944555,2.256330,2.159324,147.670563,216.015732,125.675293
298,0,0.988856,2.604288,2.088786,-96.691704,227.051117,127.815750,0.944650,2.256327,2.159276,147.674881,216.013611,125.670074
299,0,0.988521,2.604196,2.088834,-96.690750,227.047913,127.812294,0.944780,2.256348,2.159358,147.675262,216.015060,125.667870
300,0,0.988728,2.604285,2.088949,-96.688705,227.051178,127.808556,0.944767,2.256303,2.159511,147.679565,216.011429,125.658302
301,0,0.988532,2.604326,2.088604,-96.687523,227.048187,127.802582,0.944829,2.256338,2.159371,147.677002,216.016190,125.664101
302,0,0.988529,2.604268,2.088714,-96.689011,227.049911,127.800003,0.944823,2.256384,2.159263,147.677994,216.007828,125.653999
303,0,0.988548,2.604289,2.088755,-96.687408,227.047119,127.793610,0.944632,2.256416,2.159171,147.677078,216.012268,125.657883
304,0,0.988869,2.604346,2.088826,-96.685562,227.045609,127.793045,0.944625,2.256344,2.159341,147.682007,216.009537,125.651825
305,0,0.988656,2.604236,2.088857,-96.685150,227.042557,127.785820,0.944714,2.256368,2.159322,147.681229,216.010956,125.651718
306,0,0.988660,2.604292,2.088696,-96.686447,227.046967,127.788071,0.944718,2.256433,2.159188,147.680481,216.007202,125.641647
307,0,0.988481,2.604295,2.088814,-96.685112,227.044189,127.788887,0.944614,2.256417,2.159268,147.683670,216.010422,125.645935
308,0,0.988710,2.604256,2.088820,-96.687271,227.046021,127.790657,0.944863,2.256336,2.159393,147.679520,216.008499,125.647751
309,0,0.988772,2.604292,2.088848,-96.685852,227.042526,127.794189,0.944542,2.256370,2.159259,147.680725,216.012619,125.655281
310,0,0.988838,2.604386,2.088671,-96.684349,227.047089,127.796158,0.944595,2.256384,2.159250,147.681473,216.013046,125.655312
311,0,0.988573,2.604327,2.088725,-96.683167,227.046982,127.794624,0.944658,2.256407,2.159221,147.682510,216.014343,125.653328
312,0,0.988876,2.604307,2.088914,-96.682434,227.047821,127.790375,0.944670,2.256394,2.159359,147.686478,216.014923,125.648651
313,0,0.988630,2.604344,2.088752,-96.680565,227.047104,127.789009,0.944615,2.256397,2.159150,147.684479,216.016266,125.649529
314,0,0.988754,2.604314,2.088734,-96.683197,227.048508,127.793205,0.944616,2.256399,2.159357,147.681854,216.013870,125.652359
315,0,0.988723,2.604322,2.088684,-96.682877,227.048401,127.794983,0.944890,2.256392,2.159379,147.678177,216.011444,125.654427
316,0,0.988661,2.604283,2.088862,-96.688316,227.048447,127.799423,0.944720,2.256402,2.159233,147.679520,216.010956,125.652451
317,0,0.988920,2.604298,2.088788,-96.691017,227.046738,127.799751,0.944643,2.256410,2.159208,147.673721,216.013763,125.663353
318,0,0.988612,2.604234,2.088865,-96.688080,227.048141,127.802818,0.944529,2.256410,2.159193,147.673523,216.012863,125.660049
319,0,0.988753,2.604216,2.088894,-96.690445,227.051025,127.806740,0.944572,2.256319,2.159342,147.677063,216.013657,125.665947
320,0,0.988772,2.604293,2.088783,-96.691330,227.051086,127.811508,0.944519,2.256432,2.159176,147.676651,216.014954,125.669357
321,0,0.988396,2.604245,2.088744,-96.691147,227.053024,127.811592,0.944747,2.256388,2.159303,147.671021,216.021179,125.679283
322,0,0.988560,2.604191,2.088969,-96.693115,227.053146,127.819687,0.944828,2.256292,2.159483,147.672272,216.018051,125.678421
323,0,0.988418,2.604251,2.088864,-96.696198,227.055954,127.825691,0.944661,2.256399,2.159225,147.669281,216.022720,125.684395
324,0,0.988764,2.604236,2.088882,-96.697899,227.055618,127.832680,0.944911,2.256334,2.159369,147.665756,216.021866,125.692383
325,0,0.989076,2.604243,2.088935,-96.699417,227.054749,127.835991,0.944697,2.256299,2.159370,147.664948,216.020020,125.697075
326,0,0.988916,2.604235,2.088789,-96.699974,227.053925,127.841011,0.944709,2.256340,2.159289,147.664352,216.021881,125.695839
327,0,0.988587,2.604312,2.088836,-96.696465,227.054947,127.838120,0.944623,2.256337,2.159332,147.661514,216.021988,125.699341
328,0,0.988534,2.604338,2.088901,-96.695961,227.057755,127.837975,0.944574,2.256374,2.159300,147.663910,216.025620,125.699577
329,0,0.988531,2.604444,2.088691,-96.697395,227.059128,127.841202,0.944773,2.256335,2.159378,147.665955,216.025482,125.698997
330,0,0.988248,2.604332,2.088703,-96.697449,227.061111,127.841560,0.944723,2.256297,2.159404,147.664261,216.028061,125.705528
331,0,0.988706,2.604319,2.088748,-96.697159,227.060303,127.843666,0.944658,2.256336,2.159307,147.660950,216.025467,125.700798
332,0,0.988394,2.604321,2.088643,-96.699753,227.057541,127.842087,0.944805,2.256318,2.159360,147.657990,216.020096,125.705513
333,0,0.989076,2.604244,2.089023,-96.701393,227.052368,127.835320,0.944670,2.256374,2.159245,147.658936,216.020767,125.700340
334,0,0.988922,2.604265,2.088951,-96.699600,227.057800,127.835739,0.944951,2.256320,2.159407,147.664749,216.024551,125.691933
335,0,0.988867,2.604324,2.088924,-96.695961,227.058212,127.829689,0.944860,2.256321,2.159467,147.668488,216.022156,125.682220
336,0,0.988683,2.604289,2.088849,-96.694122,227.057129,127.819031,0.944530,2.256348,2.159212,147.667923,216.021637,125.681328
337,0,0.988576,2.604335,2.088696,-96.694389,227.057114,127.817200,0.944687,2.256338,2.159314,147.667496,216.023911,125.674171
338,0,0.988774,2.604368,2.088707,-96.693916,227.056915,127.812637,0.944692,2.256319,2.159378,147.674194,216.021332,125.670151
339,0,0.988765,2.604326,2.088755,-96.690910,227.053131,127.805618,0.944744,2.256302,2.159429,147.669586,216.019379,125.668747
340,0,0.988535,2.604353,2.088846,-96.689270,227.054596,127.801445,0.944683,2.256402,2.159276,147.673019,216.021606,125.663254
341,0,0.988539,2.604218,2.088974,-96.688904,227.052063,127.798271,0.944723,2.256409,2.159268,147.670502,216.022995,125.665489
342,0,0.988554,2.604378,2.088722,-96.691109,227.051682,127.802864,0.944987,2.256342,2.159608,147.672775,216.020752,125.663223
343,0,0.988846,2.604256,2.088831,-96.690865,227.049911,127.795982,0.944856,2.256391,2.159226,147.674133,216.015900,125.652489
344,0,0.988567,2.604307,2.088684,-96.688469,227.049255,127.794312,0.944686,2.256354,2.159407,147.676590,216.014389,125.655800
345,0,0.988718,2.604230,2.088747,-96.688690,227.048080,127.783623,0.944490,2.256376,2.159264,147.680634,216.014160,125.648735
346,0,0.988636,2.604382,2.088749,-96.685463,227.048935,127.787827,0.944831,2.256336,2.159462,147.684174,216.010132,125.639778
347,0,0.988532,2.604364,2.088712,-96.682205,227.051361,127.785843,0.944738,2.256385,2.159315,147.685059,216.011902,125.640541
348,0,0.988641,2.604366,2.088604,-96.682495,227.048141,127.783791,0.944875,2.256381,2.159337,147.685822,216.010422,125.640648
349,0,0.988613,2.604289,2.088706,-96.686073,227.045547,127.788078,0.944677,2.256408,2.159303,147.680405,216.006744,125.643326
350,0,0.988781,2.604324,2.088811,-96.683144,227.043243,127.788651,0.944710,2.256353,2.159263,147.683365,216.008026,125.647606
351,0,0.988845,2.604210,2.089006,-96.684608,227.046356,127.796066,0.944630,2.256382,2.159165,147.682938,216.008713,125.653549
352,0,0.988850,2.604322,2.088711,-96.683342,227.050690,127.802101,0.944745,2.256344,2.159408,147.685776,216.008621,125.651344
353,0,0.988581,2.604370,2.088691,-96.683411,227.047379,127.799469,0.944870,2.256374,2.159364,147.682938,216.012192,125.651749
354,0,0.988665,2.604372,2.088911,-96.685898,227.047409,127.803757,0.944681,2.256398,2.159296,147.679794,216.013748,125.662743
355,0,0.989095,2.604352,2.088766,-96.683723,227.052765,127.810524,0.944820,2.256363,2.159430,147.679047,216.012344,125.667152
