Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
9268,0,0.731953,2.570319,2.002408,-104.396942,228.405807,134.434677,0.989384,2.130672,2.256040,122.170479,216.704132,123.261833
9269,0,0.731154,2.569985,2.002259,-104.424713,228.406052,134.467865,0.990699,2.130498,2.256967,122.191238,216.697098,123.230377
9270,0,0.729761,2.569674,2.001560,-104.460785,228.408325,134.503510,0.991815,2.130633,2.257311,122.217323,216.697205,123.196808
9271,0,0.728773,2.569615,2.000723,-104.488289,228.413239,134.534988,0.992974,2.130765,2.257720,122.230377,216.690369,123.155701
9272,0,0.727845,2.569474,2.000363,-104.505676,228.412674,134.565079,0.994066,2.130978,2.258000,122.254311,216.689194,123.123848
9273,0,0.726842,2.569211,2.000099,-104.518196,228.411346,134.576691,0.995116,2.131035,2.258397,122.277145,216.685898,123.086922
9274,0,0.726851,2.569177,2.000213,-104.518326,228.404724,134.582886,0.996132,2.131070,2.258892,122.298531,216.687149,123.055389
9275,0,0.727211,2.569120,2.000805,-104.511002,228.395859,134.579559,0.997171,2.131144,2.259425,122.317131,216.679077,123.033073
9276,0,0.727656,2.568782,2.001619,-104.497833,228.381516,134.565826,0.998409,2.130986,2.260327,122.343109,216.673950,123.008484
9277,0,0.729175,2.568838,2.002596,-104.486160,228.368439,134.551132,0.999383,2.130849,2.260917,122.353928,216.666199,122.990860
9278,0,0.729544,2.568829,2.003238,-104.468117,228.351913,134.524277,1.000371,2.130666,2.261758,122.376686,216.658844,122.981033
9279,0,0.730423,2.568805,2.003806,-104.452904,228.339935,134.507324,1.000874,2.130591,2.262120,122.398888,216.642807,122.970619
9280,0,0.730449,2.568781,2.003785,-104.439522,228.333511,134.483734,1.001413,2.130026,2.263090,122.400848,216.634232,122.993286
9281,0,0.730636,2.568723,2.004323,-104.418953,228.318970,134.459732,1.001830,2.129194,2.264364,122.408951,216.614487,123.004288
9282,0,0.730283,2.568701,2.004249,-104.407646,228.310699,134.436646,1.002034,2.128305,2.265577,122.404381,216.597229,123.024643
9283,0,0.730236,2.568622,2.004187,-104.403183,228.307648,134.418137,1.002198,2.127790,2.266494,122.398521,216.573441,123.037712
9284,0,0.730013,2.568668,2.004237,-104.407097,228.305862,134.397507,1.002433,2.127238,2.267470,122.383865,216.554245,123.039238
9285,0,0.730208,2.568765,2.004074,-104.413033,228.311356,134.373367,1.002140,2.126698,2.268257,122.368118,216.535599,123.039276
9286,0,0.730597,2.568836,2.004213,-104.427383,228.318527,134.351257,1.001681,2.126112,2.269034,122.351036,216.522186,123.037613
9287,0,0.730507,2.568825,2.004212,-104.433800,228.330734,134.338928,1.001473,2.125522,2.269650,122.337822,216.508865,123.023727
9288,0,0.729860,2.568806,2.003840,-104.445000,228.336533,134.316544,1.001090,2.125185,2.269867,122.321243,216.506500,123.009781
9289,0,0.729398,2.568928,2.003365,-104.452644,228.345779,134.304749,1.000507,2.124914,2.269840,122.306023,216.508682,122.983421
9290,0,0.728779,2.569035,2.002756,-104.463287,228.354782,134.289810,1.000321,2.124650,2.270132,122.293419,216.513748,122.972290
9291,0,0.728124,2.569042,2.002018,-104.477928,228.362961,134.272690,1.000023,2.124381,2.270209,122.285210,216.515076,122.955544
9292,0,0.727642,2.569310,2.001123,-104.494492,228.376328,134.267578,0.999622,2.124063,2.270384,122.280312,216.513367,122.943451
9293,0,0.727501,2.569434,2.000766,-104.513336,228.392395,134.256973,0.999681,2.123939,2.270521,122.274132,216.506638,122.937126
9294,0,0.727240,2.569429,2.000407,-104.536499,228.413101,134.246719,0.999706,2.123840,2.270692,122.267899,216.501694,122.939041
9295,0,0.726480,2.569472,1.999728,-104.563866,228.432175,134.243103,0.999710,2.123740,2.270889,122.270836,216.499771,122.943230
9296,0,0.725897,2.569611,1.998984,-104.582329,228.449463,134.237183,0.999828,2.123613,2.271157,122.262344,216.496613,122.960869
9297,0,0.726060,2.569770,1.998541,-104.596573,228.464417,134.234451,0.999737,2.123703,2.271010,122.261185,216.486542,122.969368
9298,0,0.725129,2.569955,1.997671,-104.599129,228.470520,134.219818,0.999889,2.123687,2.271036,122.260658,216.488449,122.983139
9299,0,0.725003,2.570199,1.996991,-104.599541,228.476089,134.202179,0.999927,2.123784,2.270994,122.260429,216.486115,122.986946
9300,0,0.725244,2.570366,1.996750,-104.591148,228.483215,134.191666,0.999960,2.123816,2.270879,122.255287,216.491928,122.986160
9301,0,0.725303,2.570497,1.996534,-104.585327,228.485413,134.176224,0.999899,2.123754,2.270957,122.253151,216.488861,122.982819
9302,0,0.725858,2.570822,1.996578,-104.577339,228.492813,134.154358,0.999796,2.123781,2.270959,122.250923,216.493057,122.964767
9303,0,0.726302,2.570840,1.996771,-104.572723,228.498871,134.135300,0.999645,2.123813,2.270665,122.244370,216.495773,122.958824
9304,0,0.726805,2.570839,1.997090,-104.571350,228.505936,134.115921,0.999178,2.123749,2.270491,122.233116,216.497726,122.944511
9305,0,0.726979,2.571058,1.996678,-104.569283,228.512177,134.099487,0.998989,2.123670,2.270561,122.222527,216.495560,122.926292
9306,0,0.726631,2.571065,1.996489,-104.568085,228.511566,134.082077,0.998462,2.123690,2.270245,122.214371,216.493805,122.913612
9307,0,0.726785,2.571245,1.996236,-104.564964,228.510666,134.070694,0.998218,2.123727,2.270007,122.198853,216.494385,122.904221
9308,0,0.726348,2.571557,1.995264,-104.559303,228.513229,134.057999,0.998008,2.123787,2.269785,122.188736,216.494247,122.890907
9309,0,0.726149,2.571663,1.994784,-104.560425,228.518829,134.052872,0.997549,2.123876,2.269330,122.183357,216.489944,122.878525
9310,0,0.725875,2.571727,1.994402,-104.568230,228.529846,134.045456,0.997407,2.123973,2.269098,122.179871,216.492371,122.865082
9311,0,0.725719,2.571777,1.994360,-104.578003,228.540634,134.039581,0.997108,2.123938,2.268939,122.171204,216.492889,122.856224
9312,0,0.725453,2.571850,1.994021,-104.593117,228.550415,134.035706,0.996550,2.124006,2.268539,122.168762,216.486420,122.848152
9313,0,0.725908,2.572042,1.993834,-104.593636,228.558609,134.032257,0.996267,2.123927,2.268324,122.160965,216.490341,122.856720
9314,0,0.725668,2.571932,1.993545,-104.592804,228.560562,134.028046,0.995676,2.123931,2.268109,122.155190,216.491058,122.861069
9315,0,0.725624,2.572054,1.993377,-104.586357,228.556702,134.019043,0.995168,2.123748,2.267856,122.148354,216.486877,122.864479
9316,0,0.725749,2.572103,1.993398,-104.576370,228.551208,134.009460,0.994480,2.123675,2.267561,122.139824,216.489883,122.878517
9317,0,0.725867,2.572383,1.993255,-104.572952,228.553436,134.009842,0.993566,2.123683,2.267144,122.124763,216.487656,122.899811
9318,0,0.726258,2.572490,1.993283,-104.567787,228.554947,134.009613,0.992753,2.123699,2.266553,122.119438,216.486801,122.915550
9319,0,0.726237,2.572218,1.993640,-104.566559,228.559464,134.000061,0.992121,2.123911,2.265810,122.100822,216.493179,122.944290
9320,0,0.726556,2.572363,1.993690,-104.566589,228.562759,134.004303,0.991332,2.124144,2.265035,122.094604,216.493607,122.956551
9321,0,0.726606,2.572360,1.993650,-104.567757,228.563202,134.002563,0.990167,2.124463,2.264048,122.069778,216.498459,122.978546
9322,0,0.726167,2.572371,1.993517,-104.570801,228.563354,134.002563,0.988916,2.124713,2.262908,122.041733,216.505585,123.000526
9323,0,0.726497,2.572413,1.993545,-104.567154,228.564194,134.002777,0.987750,2.124985,2.261854,122.017136,216.511261,123.027855
9324,0,0.725915,2.572284,1.993403,-104.567993,228.561966,134.005524,0.986257,2.125200,2.260784,121.990479,216.513214,123.046478
9325,0,0.725628,2.572249,1.993219,-104.570534,228.558487,134.002518,0.984742,2.125289,2.259762,121.955376,216.520065,123.069740
9326,0,0.725421,2.572217,1.993154,-104.574036,228.562958,134.005814,0.982851,2.125532,2.258529,121.913879,216.519043,123.100433
9327,0,0.725468,2.572235,1.992962,-104.579849,228.567093,134.008987,0.981044,2.125502,2.257588,121.884956,216.517090,123.116180
9328,0,0.725977,2.572325,1.993244,-104.583801,228.572281,134.012512,0.979383,2.125432,2.256866,121.839684,216.515167,123.144234
9329,0,0.725940,2.572339,1.993051,-104.585976,228.576828,134.020126,0.977822,2.125384,2.256006,121.797302,216.512344,123.173790
9330,0,0.726456,2.572392,1.993366,-104.581863,228.572510,134.018799,0.975767,2.125390,2.255055,121.751244,216.515411,123.212120
9331,0,0.726360,2.572260,1.993636,-104.579308,228.569336,134.023376,0.974174,2.125413,2.254193,121.708908,216.504532,123.244133
9332,0,0.726418,2.572300,1.993614,-104.575562,228.565170,134.022232,0.972142,2.125494,2.253109,121.663857,216.502060,123.276672
9333,0,0.726748,2.572329,1.993788,-104.571617,228.565948,134.022141,0.970386,2.125619,2.251990,121.622086,216.497711,123.310646
9334,0,0.726437,2.572366,1.993743,-104.572159,228.567337,134.024704,0.968761,2.125859,2.250872,121.579712,216.499374,123.353279
9335,0,0.726187,2.572257,1.993479,-104.576546,228.566498,134.023819,0.966972,2.126168,2.249622,121.540634,216.504990,123.393341
9336,0,0.726504,2.572327,1.993552,-104.581291,228.571503,134.024078,0.965521,2.126579,2.248369,121.497414,216.512146,123.444984
9337,0,0.726246,2.572345,1.993607,-104.587173,228.571930,134.026733,0.963683,2.126966,2.247179,121.470627,216.523727,123.490204
9338,0,0.725901,2.572253,1.993440,-104.584396,228.573029,134.026001,0.962291,2.127313,2.245858,121.439888,216.532715,123.527458
9339,0,0.726057,2.572369,1.993246,-104.588440,228.572357,134.029831,0.960711,2.127830,2.244451,121.418304,216.552673,123.578110
9340,0,0.725758,2.572296,1.993089,-104.588234,228.573730,134.031494,0.959261,2.128292,2.242902,121.399551,216.589706,123.637825
9341,0,0.726115,2.572250,1.993309,-104.585335,228.568100,134.029663,0.957598,2.128925,2.241223,121.384758,216.625290,123.692223
9342,0,0.725955,2.572359,1.993240,-104.580315,228.574509,134.030334,0.956143,2.129483,2.239635,121.373276,216.665512,123.755745
9343,0,0.726153,2.572290,1.993364,-104.581734,228.573318,134.027924,0.954517,2.130362,2.237478,121.364754,216.716049,123.814194
9344,0,0.726605,2.572383,1.993590,-104.580177,228.573410,134.025009,0.952671,2.131243,2.235331,121.362938,216.760971,123.862900
9345,0,0.726418,2.572298,1.993454,-104.575264,228.573944,134.021973,0.951084,2.132401,2.232742,121.364082,216.823502,123.927238
9346,0,0.726455,2.572266,1.993553,-104.573219,228.573807,134.020737,0.949784,2.133604,2.230423,121.367035,216.885376,123.990128
9347,0,0.726348,2.572293,1.993611,-104.572838,228.571533,134.015671,0.948242,2.134740,2.227879,121.370125,216.950424,124.056763
9348,0,0.726100,2.572266,1.993315,-104.572357,228.569626,134.018768,0.946709,2.135955,2.225349,121.372345,217.015259,124.123993
9349,0,0.726270,2.572284,1.993689,-104.569214,228.567474,134.013916,0.945240,2.137097,2.222826,121.370911,217.074310,124.201111
9350,0,0.726114,2.572323,1.993305,-104.567589,228.570114,134.015869,0.943610,2.138396,2.220277,121.374802,217.133881,124.265656
9351,0,0.726329,2.572303,1.993568,-104.573273,228.570328,134.017044,0.941970,2.139452,2.217721,121.376534,217.188660,124.342293
9352,0,0.726008,2.572281,1.993291,-104.580200,228.572601,134.019409,0.940344,2.140427,2.215647,121.361122,217.244919,124.420410
9353,0,0.725969,2.572357,1.993334,-104.578201,228.574631,134.016296,0.938434,2.141326,2.213510,121.349014,217.302887,124.496216
9354,0,0.725526,2.572205,1.993118,-104.583969,228.572006,134.018066,0.936431,2.142090,2.211222,121.313988,217.363037,124.594467
9355,0,0.725654,2.572252,1.993134,-104.588989,228.571640,134.024368,0.933860,2.142758,2.208934,121.276825,217.414917,124.684738
9356,0,0.725189,2.572300,1.992988,-104.598228,228.575119,134.036362,0.931360,2.143558,2.206284,121.214607,217.468536,124.805099
9357,0,0.725529,2.572415,1.992984,-104.602394,228.575439,134.042923,0.928610,2.144502,2.203549,121.137505,217.519455,124.925865
9358,0,0.725422,2.572361,1.992729,-104.609535,228.582718,134.059464,0.925031,2.145499,2.200636,121.047165,217.570450,125.055077
9359,0,0.724724,2.572275,1.992473,-104.619492,228.584457,134.070755,0.920962,2.146237,2.197937,120.945663,217.626236,125.193672
9360,0,0.724576,2.572344,1.992115,-104.632439,228.592743,134.079147,0.916900,2.146550,2.195361,120.831032,217.674835,125.347931
9361,0,0.723911,2.572315,1.991660,-104.645660,228.600510,134.086700,0.912016,2.146521,2.192836,120.708405,217.725067,125.508339
9362,0,0.723609,2.572315,1.991438,-104.660774,228.611053,134.106125,0.906574,2.146151,2.190432,120.571915,217.777359,125.668365
9363,0,0.723551,2.572327,1.991194,-104.673096,228.619476,134.115417,0.900721,2.145629,2.188056,120.419067,217.836487,125.837151
9364,0,0.722712,2.572212,1.990609,-104.688675,228.624481,134.122299,0.894708,2.145348,2.185144,120.264214,217.899857,126.013847
9365,0,0.721772,2.572073,1.990248,-104.704254,228.636963,134.140396,0.888759,2.145214,2.181927,120.102623,217.968658,126.201767
9366,0,0.721813,2.572184,1.990278,-104.714851,228.642929,134.149796,0.882811,2.145423,2.178063,119.934479,218.042526,126.405685
9367,0,0.721590,2.572227,1.989860,-104.730522,228.658463,134.174194,0.877126,2.145927,2.174240,119.771667,218.113403,126.591995
9368,0,0.720505,2.572242,1.989287,-104.743034,228.663834,134.185699,0.871598,2.146767,2.170004,119.616035,218.187622,126.776474
9369,0,0.720336,2.572095,1.989297,-104.755661,228.679062,134.199997,0.866222,2.147884,2.165426,119.469131,218.263657,126.945229
9370,0,0.719898,2.572103,1.988783,-104.769623,228.692490,134.222977,0.860868,2.149024,2.161002,119.324913,218.343170,127.122414
9371,0,0.719800,2.572034,1.988794,-104.782066,228.698959,134.238800,0.856446,2.150036,2.156978,119.172234,218.435257,127.299446
9372,0,0.719639,2.572159,1.988348,-104.788063,228.699677,134.253830,0.851579,2.150910,2.152766,119.030067,218.523193,127.480537
9373,0,0.719656,2.572106,1.988513,-104.780846,228.696457,134.264633,0.846877,2.151599,2.148562,118.896927,218.608871,127.677513
9374,0,0.719541,2.572139,1.988443,-104.771637,228.693069,134.268021,0.843185,2.152105,2.145230,118.800652,218.663376,127.848640
9375,0,0.720334,2.572359,1.988785,-104.754341,228.684921,134.262619,0.840210,2.152322,2.142945,118.737137,218.693344,127.998337
9376,0,0.720264,2.572336,1.989113,-104.739761,228.677200,134.252029,0.838298,2.152211,2.142028,118.701324,218.696091,128.110291
9377,0,0.721007,2.572248,1.989586,-104.728661,228.673721,134.244568,0.837892,2.151533,2.143023,118.689713,218.687683,128.175522
9378,0,0.721615,2.572323,1.989948,-104.724167,228.667389,134.242599,0.838797,2.150776,2.145119,118.692238,218.670914,128.213806
9379,0,0.722015,2.572123,1.990490,-104.719124,228.660828,134.234375,0.840172,2.149956,2.147166,118.703064,218.639664,128.198700
9380,0,0.721780,2.572195,1.990041,-104.721497,228.657196,134.233368,0.842023,2.149412,2.149404,118.722977,218.619583,128.153824
9381,0,0.721683,2.572215,1.990009,-104.717262,228.652206,134.231674,0.843219,2.149224,2.150658,118.748329,218.598206,128.088654
9382,0,0.721165,2.572209,1.990069,-104.710686,228.646606,134.219391,0.843784,2.149341,2.150906,118.773987,218.590988,128.011597
9383,0,0.720972,2.572294,1.989579,-104.713562,228.651428,134.216263,0.843255,2.149587,2.150286,118.794670,218.590210,127.929153
9384,0,0.721189,2.572219,1.989842,-104.724533,228.650818,134.207977,0.842954,2.149815,2.149301,118.806366,218.607208,127.851624
9385,0,0.721094,2.572159,1.989913,-104.731735,228.656403,134.203613,0.841677,2.150245,2.147597,118.800255,218.634262,127.781693
9386,0,0.720480,2.572118,1.989368,-104.750206,228.662903,134.200562,0.840722,2.150559,2.146267,118.796349,218.673279,127.728653
9387,0,0.720515,2.572165,1.989189,-104.764069,228.666367,134.203003,0.840017,2.150894,2.145316,118.797318,218.705322,127.687973
9388,0,0.720102,2.572116,1.989143,-104.770538,228.669098,134.198669,0.839557,2.151252,2.144735,118.806976,218.722748,127.663048
9389,0,0.720173,2.572018,1.989189,-104.781715,228.674622,134.203094,0.840227,2.151464,2.144712,118.815941,218.726837,127.670761
9390,0,0.719249,2.571952,1.988648,-104.786713,228.677429,134.206345,0.841237,2.151576,2.145275,118.838982,218.717102,127.691956
9391,0,0.719127,2.571808,1.988614,-104.796295,228.685364,134.214294,0.842635,2.151495,2.146282,118.869087,218.707550,127.729683
9392,0,0.718787,2.571777,1.988455,-104.808739,228.688873,134.215057,0.843729,2.151429,2.147096,118.900734,218.695221,127.782730
9393,0,0.718930,2.571865,1.988125,-104.816948,228.701675,134.223572,0.844793,2.151316,2.147976,118.927307,218.679733,127.847313
9394,0,0.718242,2.571765,1.987803,-104.832199,228.707550,134.227890,0.845746,2.151499,2.148375,118.943939,218.671219,127.907440
9395,0,0.717833,2.571783,1.987455,-104.842995,228.713028,134.231216,0.846263,2.151601,2.148700,118.963112,218.673889,127.961975
9396,0,0.717708,2.571660,1.987523,-104.857491,228.719940,134.246262,0.846598,2.151780,2.148591,118.966599,218.678345,128.007767
9397,0,0.717284,2.571635,1.987242,-104.870689,228.731171,134.259430,0.846232,2.151961,2.147991,118.963432,218.688828,128.020782
9398,0,0.716832,2.571668,1.987135,-104.875191,228.734344,134.268188,0.845696,2.152065,2.147434,118.957893,218.707336,128.022141
9399,0,0.716469,2.571784,1.986694,-104.887558,228.741364,134.286758,0.845035,2.152256,2.146476,118.945015,218.724136,128.009293
9400,0,0.716100,2.571782,1.986263,-104.899803,228.751251,134.306992,0.844159,2.152490,2.145583,118.951149,218.738342,127.960724
9401,0,0.715438,2.571795,1.985651,-104.914589,228.759674,134.315689,0.843406,2.152555,2.144978,118.935806,218.751022,127.910492
9402,0,0.715738,2.571793,1.985759,-104.928123,228.766495,134.324158,0.842837,2.152628,2.144711,118.931152,218.759476,127.856377
9403,0,0.714795,2.571703,1.985174,-104.943680,228.778549,134.342514,0.842697,2.152613,2.144574,118.921753,218.763611,127.795815
9404,0,0.714618,2.571655,1.985144,-104.958054,228.787643,134.349686,0.842857,2.152396,2.145025,118.918327,218.764862,127.754349
9405,0,0.714072,2.571791,1.984697,-104.973289,228.794098,134.368759,0.842816,2.152204,2.145201,118.916267,218.752869,127.722900
